,Datetime,load_HU,load_IT,load_PO,load_SP,load_UK,load_DE,load_DK,load_SE,load_NE,gen_green_HU,gen_green_IT,gen_green_PO,gen_green_SP,gen_green_UK,gen_green_DE,gen_green_DK,gen_green_SE,gen_green_NE,country_code,country_num
0,2021-12-31 23:00:00+00:00,4254.0,21121.0,14438.0,20827.0,677.0,42196.0,3314.0,15331.0,10326.0,285.0,11498.0,4641.0,11244.0,0.0,204468.0,3652.0,11060.0,56864.0,DE,2.0
1,2022-01-01 00:00:00+00:00,16457.0,19756.0,13935.0,19530.0,1244.0,165125.0,3218.0,15331.0,40706.0,1376.0,11359.0,4491.0,10827.0,0.0,817824.0,3605.0,11107.0,204288.0,DE,2.0
2,2022-01-01 01:00:00+00:00,15426.0,18685.0,13579.0,18383.0,1131.0,160415.0,3126.0,15270.0,39465.0,1526.0,11756.0,4436.0,11140.0,0.0,789168.0,3309.0,11036.0,178096.0,DE,2.0
3,2022-01-01 02:00:00+00:00,14781.0,18124.0,13397.0,17680.0,1091.0,158035.0,3080.0,15150.0,38923.0,1560.0,12079.0,4568.0,11361.0,0.0,774252.0,3043.0,10509.0,181184.0,DE,2.0
4,2022-01-01 03:00:00+00:00,14630.0,18400.0,13364.0,17396.0,969.0,157016.0,3044.0,15387.0,38211.0,1287.0,11186.0,4559.0,11247.0,0.0,750120.0,2852.0,10770.0,180640.0,DE,2.0
5,2022-01-01 04:00:00+00:00,14688.0,19223.0,13449.0,17544.0,896.0,154552.0,3130.0,15737.0,38146.0,1309.0,10703.0,4374.0,10868.0,0.0,692408.0,2724.0,10852.0,177488.0,DE,2.0
6,2022-01-01 05:00:00+00:00,14960.0,19738.0,13444.0,17866.0,871.0,154275.0,3238.0,16054.0,38956.0,1450.0,11750.0,4303.0,10935.0,0.0,689160.0,2579.0,11108.0,176448.0,DE,2.0
7,2022-01-01 06:00:00+00:00,15034.0,20289.0,13527.0,17806.0,860.0,157356.0,3378.0,16455.0,39968.0,1627.0,14030.0,4370.0,11101.0,0.0,663872.0,2293.0,11757.0,166736.0,DE,2.0
8,2022-01-01 07:00:00+00:00,15259.0,21469.0,14202.0,18533.0,922.0,163000.0,3537.0,16943.0,40808.0,2447.0,16642.0,4540.0,13339.0,0.0,634196.0,1806.0,11774.0,169040.0,DE,2.0
9,2022-01-01 08:00:00+00:00,15551.0,22735.0,14851.0,20018.0,1017.0,171858.0,3714.0,17476.0,41742.0,3597.0,18131.0,4402.0,16179.0,0.0,641512.0,1655.0,11668.0,181680.0,DE,2.0
10,2022-01-01 09:00:00+00:00,16045.0,23636.0,15643.0,20989.0,1095.0,179829.0,3818.0,17657.0,42796.0,4205.0,19510.0,4266.0,17616.0,0.0,646964.0,1601.0,11407.0,212528.0,DE,2.0
11,2022-01-01 10:00:00+00:00,16500.0,24182.0,16235.0,21514.0,1232.0,188335.0,3893.0,17521.0,42494.0,4331.0,20701.0,4014.0,17581.0,0.0,661808.0,1832.0,11124.0,224624.0,DE,2.0
12,2022-01-01 11:00:00+00:00,16966.0,23270.0,16712.0,22105.0,1351.0,188528.0,3943.0,17542.0,42294.0,3845.0,20671.0,3571.0,17181.0,0.0,669516.0,1904.0,11016.0,237568.0,DE,2.0
13,2022-01-01 12:00:00+00:00,17195.0,22755.0,16874.0,22384.0,1508.0,184922.0,3915.0,17783.0,43153.0,3026.0,19324.0,3103.0,16585.0,0.0,655968.0,2116.0,11134.0,241136.0,DE,2.0
14,2022-01-01 13:00:00+00:00,17488.0,22881.0,17032.0,21106.0,1653.0,182733.0,3988.0,18417.0,44379.0,2129.0,15505.0,2656.0,16437.0,0.0,628620.0,2498.0,11616.0,240928.0,DE,2.0
15,2022-01-01 14:00:00+00:00,18052.0,23818.0,17715.0,20617.0,1682.0,183467.0,4213.0,18620.0,45865.0,1517.0,14093.0,2368.0,14798.0,0.0,594340.0,3200.0,12137.0,239936.0,DE,2.0
16,2022-01-01 15:00:00+00:00,19157.0,26742.0,17887.0,21096.0,1671.0,195571.0,4473.0,18778.0,48406.0,1419.0,16289.0,2427.0,11888.0,0.0,625656.0,3771.0,12574.0,233920.0,DE,2.0
17,2022-01-01 16:00:00+00:00,19169.0,27672.0,17929.0,23211.0,1741.0,207259.0,4407.0,18621.0,52021.0,1427.0,16211.0,2133.0,11040.0,0.0,667452.0,4339.0,12930.0,249584.0,DE,2.0
18,2022-01-01 17:00:00+00:00,19117.0,28393.0,17898.0,24435.0,1977.0,208694.0,4133.0,17942.0,51429.0,1287.0,9276.0,1990.0,11483.0,0.0,703112.0,4792.0,13225.0,259376.0,DE,2.0
19,2022-01-01 18:00:00+00:00,19077.0,27996.0,17594.0,24964.0,2083.0,203720.0,3970.0,17481.0,49999.0,1154.0,8514.0,1944.0,11812.0,0.0,722088.0,5052.0,13667.0,259296.0,DE,2.0
20,2022-01-01 19:00:00+00:00,18695.0,26693.0,16972.0,25189.0,1925.0,196041.0,3821.0,17048.0,47940.0,1163.0,7418.0,1715.0,11974.0,0.0,715940.0,5097.0,14060.0,244832.0,DE,2.0
21,2022-01-01 20:00:00+00:00,18142.0,24635.0,16426.0,24134.0,1801.0,191635.0,3619.0,16461.0,46052.0,1108.0,5956.0,1625.0,11616.0,0.0,726236.0,4892.0,14106.0,225648.0,DE,2.0
22,2022-01-01 21:00:00+00:00,17310.0,22404.0,15411.0,22552.0,1691.0,187527.0,3462.0,16048.0,44113.0,1021.0,10091.0,1393.0,11279.0,0.0,737220.0,4747.0,14048.0,218848.0,DE,2.0
23,2022-01-01 22:00:00+00:00,16380.0,20428.0,14480.0,21048.0,1534.0,176366.0,3351.0,15924.0,42275.0,999.0,9922.0,1765.0,10740.0,0.0,741560.0,4078.0,13242.0,224464.0,DE,2.0
24,2022-01-01 23:00:00+00:00,15480.0,18989.0,13833.0,19473.0,1385.0,170078.0,3173.0,15328.0,41053.0,964.0,9921.0,2295.0,10412.0,0.0,780872.0,3960.0,12753.0,227360.0,DE,2.0
25,2022-01-02 00:00:00+00:00,14901.0,18083.0,13451.0,18375.0,626.0,164923.0,3128.0,15037.0,39562.0,893.0,5291.0,2740.0,10138.0,0.0,782524.0,3959.0,12567.0,240304.0,DE,2.0
26,2022-01-02 01:00:00+00:00,14342.0,17740.0,13267.0,17841.0,0.0,162519.0,3093.0,14770.0,38687.0,734.0,5514.0,3180.0,10175.0,0.0,770484.0,3732.0,11610.0,242784.0,DE,2.0
27,2022-01-02 02:00:00+00:00,14142.0,17737.0,13326.0,17539.0,525.0,162753.0,3063.0,14706.0,38236.0,645.0,5613.0,3607.0,10124.0,0.0,764144.0,3817.0,11090.0,242448.0,DE,2.0
28,2022-01-02 03:00:00+00:00,14436.0,18409.0,13714.0,17684.0,1008.0,163004.0,3149.0,14752.0,38283.0,674.0,9500.0,3775.0,9878.0,0.0,750984.0,3814.0,10852.0,243824.0,DE,2.0
29,2022-01-02 04:00:00+00:00,15008.0,19869.0,14230.0,18353.0,971.0,162453.0,3260.0,15202.0,38979.0,842.0,9384.0,3982.0,9438.0,0.0,747840.0,3700.0,10842.0,244192.0,DE,2.0
30,2022-01-02 05:00:00+00:00,16122.0,21148.0,14542.0,19223.0,942.0,162596.0,3455.0,15916.0,40264.0,971.0,9386.0,4006.0,8995.0,0.0,722540.0,3663.0,11601.0,243216.0,DE,2.0
31,2022-01-02 06:00:00+00:00,16881.0,22332.0,14960.0,19936.0,948.0,171915.0,3722.0,16545.0,42237.0,1106.0,11312.0,4155.0,8929.0,0.0,748352.0,3639.0,11959.0,254976.0,DE,2.0
32,2022-01-02 07:00:00+00:00,17859.0,23775.0,15855.0,21531.0,1010.0,185202.0,3905.0,16960.0,44702.0,1921.0,6963.0,4655.0,10299.0,0.0,788752.0,3497.0,12765.0,261040.0,DE,2.0
33,2022-01-02 08:00:00+00:00,18359.0,24697.0,16709.0,23286.0,1119.0,195494.0,4097.0,17299.0,46562.0,3141.0,8390.0,5087.0,12463.0,0.0,822424.0,3341.0,12943.0,270320.0,DE,2.0
34,2022-01-02 09:00:00+00:00,18526.0,25360.0,17032.0,24126.0,1241.0,205032.0,4167.0,17428.0,46441.0,3862.0,9409.0,5309.0,13781.0,0.0,882388.0,2977.0,12812.0,269856.0,DE,2.0
35,2022-01-02 10:00:00+00:00,18846.0,26123.0,17414.0,24202.0,1420.0,216802.0,4198.0,17553.0,47998.0,3976.0,20114.0,5460.0,14397.0,0.0,942344.0,2635.0,12770.0,272656.0,DE,2.0
36,2022-01-02 11:00:00+00:00,18756.0,25308.0,18006.0,24673.0,1562.0,217096.0,4212.0,17792.0,48585.0,3617.0,19941.0,5319.0,14453.0,0.0,964640.0,2180.0,12616.0,276912.0,DE,2.0
37,2022-01-02 12:00:00+00:00,18838.0,24751.0,17914.0,24921.0,1678.0,212695.0,4191.0,17912.0,47660.0,2666.0,17079.0,4891.0,14131.0,0.0,969892.0,2213.0,12555.0,273152.0,DE,2.0
38,2022-01-02 13:00:00+00:00,19191.0,24918.0,18024.0,23869.0,1770.0,210911.0,4301.0,18077.0,47919.0,1606.0,14558.0,4986.0,13637.0,0.0,959212.0,2494.0,12521.0,267136.0,DE,2.0
39,2022-01-02 14:00:00+00:00,19941.0,26049.0,18627.0,23258.0,1747.0,214431.0,4521.0,18265.0,48988.0,920.0,13689.0,5540.0,11678.0,0.0,969216.0,3073.0,12380.0,265440.0,DE,2.0
40,2022-01-02 15:00:00+00:00,21433.0,28970.0,18737.0,23642.0,1719.0,225625.0,4873.0,18541.0,51783.0,776.0,9467.0,6536.0,8699.0,0.0,985972.0,3578.0,12366.0,252464.0,DE,2.0
41,2022-01-02 16:00:00+00:00,21539.0,30088.0,18753.0,25965.0,1803.0,235222.0,4735.0,18424.0,55587.0,769.0,9812.0,7031.0,7941.0,0.0,992080.0,4189.0,12191.0,255664.0,DE,2.0
42,2022-01-02 17:00:00+00:00,21399.0,30781.0,18774.0,27307.0,2088.0,234292.0,4433.0,18010.0,54121.0,720.0,9869.0,6948.0,9205.0,0.0,1007304.0,4797.0,11929.0,250064.0,DE,2.0
43,2022-01-02 18:00:00+00:00,21157.0,29662.0,18378.0,28243.0,2184.0,227205.0,4183.0,17305.0,52577.0,747.0,9444.0,6649.0,9599.0,0.0,1001036.0,4885.0,11763.0,253792.0,DE,2.0
44,2022-01-02 19:00:00+00:00,20457.0,27563.0,17527.0,28062.0,1973.0,216385.0,3974.0,16546.0,50705.0,790.0,14872.0,6557.0,9242.0,0.0,995380.0,4728.0,11015.0,256032.0,DE,2.0
45,2022-01-02 20:00:00+00:00,19465.0,25326.0,16897.0,26650.0,1794.0,208694.0,3769.0,16269.0,48614.0,832.0,14193.0,6614.0,8557.0,0.0,952232.0,4382.0,10974.0,261936.0,DE,2.0
46,2022-01-02 21:00:00+00:00,18475.0,22897.0,15711.0,24535.0,1655.0,200590.0,3559.0,15506.0,46842.0,836.0,13629.0,6495.0,7926.0,0.0,916964.0,3948.0,9366.0,265120.0,DE,2.0
47,2022-01-02 22:00:00+00:00,17309.0,20859.0,14918.0,22800.0,1501.0,188411.0,3394.0,15319.0,44466.0,867.0,14536.0,6497.0,6772.0,0.0,899984.0,3615.0,8176.0,274784.0,DE,2.0
48,2022-01-02 23:00:00+00:00,16340.0,19413.0,14446.0,21173.0,1322.0,179879.0,3345.0,15049.0,42800.0,1029.0,14570.0,6163.0,6853.0,0.0,905244.0,3424.0,8078.0,268800.0,DE,2.0
49,2022-01-03 00:00:00+00:00,15728.0,18841.0,14223.0,20153.0,1129.0,173128.0,3308.0,14808.0,41392.0,1232.0,14652.0,5846.0,7304.0,0.0,880032.0,3273.0,7897.0,244656.0,DE,2.0
50,2022-01-03 01:00:00+00:00,15247.0,18543.0,14320.0,19679.0,1012.0,170685.0,3285.0,14886.0,40806.0,1219.0,14749.0,5513.0,7764.0,0.0,856804.0,3297.0,7897.0,243056.0,DE,2.0
51,2022-01-03 02:00:00+00:00,15225.0,19052.0,14814.0,19754.0,980.0,173478.0,3361.0,15344.0,40492.0,1006.0,15006.0,5119.0,8240.0,0.0,854504.0,3700.0,8390.0,237584.0,DE,2.0
52,2022-01-03 03:00:00+00:00,16018.0,20705.0,15727.0,20516.0,926.0,181772.0,3584.0,15734.0,40988.0,960.0,14922.0,4559.0,7981.0,0.0,874400.0,4312.0,8801.0,243664.0,DE,2.0
53,2022-01-03 04:00:00+00:00,18135.0,24670.0,18749.0,22969.0,911.0,199216.0,4201.0,17213.0,43740.0,1144.0,12985.0,4420.0,7817.0,0.0,931776.0,4806.0,10816.0,259200.0,DE,2.0
54,2022-01-03 05:00:00+00:00,21080.0,28930.0,20921.0,26155.0,930.0,228635.0,4772.0,18764.0,47804.0,982.0,7130.0,4176.0,8125.0,0.0,998148.0,5033.0,12637.0,268768.0,DE,2.0
55,2022-01-03 06:00:00+00:00,22265.0,32665.0,22135.0,28546.0,990.0,250878.0,5079.0,19396.0,52778.0,1426.0,18325.0,4405.0,9028.0,0.0,1007704.0,5162.0,12970.0,270864.0,DE,2.0
56,2022-01-03 07:00:00+00:00,22989.0,35378.0,22929.0,30212.0,1170.0,261928.0,5072.0,19451.0,57029.0,1768.0,20875.0,4455.0,11578.0,0.0,1012204.0,5753.0,12979.0,274368.0,DE,2.0
57,2022-01-03 08:00:00+00:00,23502.0,35696.0,22935.0,31106.0,1341.0,267001.0,5190.0,19620.0,58111.0,1798.0,21323.0,4777.0,14369.0,0.0,1023744.0,6024.0,13029.0,274304.0,DE,2.0
58,2022-01-03 09:00:00+00:00,23775.0,35706.0,23366.0,30788.0,1489.0,272754.0,5246.0,19916.0,56875.0,1982.0,21518.0,5297.0,15819.0,0.0,1037140.0,6272.0,13356.0,274464.0,DE,2.0
59,2022-01-03 10:00:00+00:00,23804.0,34695.0,23608.0,30499.0,1670.0,279273.0,5134.0,20005.0,55464.0,2502.0,21121.0,5885.0,16915.0,0.0,1062888.0,6382.0,13394.0,276752.0,DE,2.0
60,2022-01-03 11:00:00+00:00,23651.0,34343.0,23666.0,30485.0,1781.0,280238.0,5078.0,20204.0,55854.0,2595.0,20633.0,5969.0,17930.0,0.0,1058372.0,6390.0,13650.0,277936.0,DE,2.0
61,2022-01-03 12:00:00+00:00,22992.0,34803.0,23374.0,30083.0,1857.0,275534.0,5043.0,20225.0,56252.0,2797.0,18824.0,5787.0,18416.0,0.0,1023488.0,6309.0,13776.0,277312.0,DE,2.0
62,2022-01-03 13:00:00+00:00,23119.0,35188.0,23417.0,29167.0,1969.0,272737.0,5021.0,20687.0,57466.0,2118.0,16837.0,5962.0,18606.0,0.0,980544.0,6378.0,14050.0,273024.0,DE,2.0
63,2022-01-03 14:00:00+00:00,23529.0,36242.0,23971.0,28768.0,1979.0,268449.0,5200.0,20855.0,58816.0,1473.0,16376.0,5982.0,16944.0,0.0,948640.0,6361.0,14221.0,267184.0,DE,2.0
64,2022-01-03 15:00:00+00:00,24350.0,38273.0,23882.0,29274.0,1979.0,273844.0,5535.0,21041.0,61242.0,1206.0,19164.0,5841.0,14300.0,0.0,959408.0,6482.0,14550.0,262256.0,DE,2.0
65,2022-01-03 16:00:00+00:00,24105.0,38007.0,23558.0,31072.0,2046.0,281315.0,5326.0,20625.0,63810.0,1055.0,18725.0,5532.0,13702.0,0.0,950992.0,6151.0,14547.0,255296.0,DE,2.0
66,2022-01-03 17:00:00+00:00,23765.0,37629.0,23340.0,31843.0,2398.0,278636.0,4973.0,20368.0,60621.0,981.0,17258.0,5111.0,14509.0,0.0,928376.0,5583.0,14838.0,242576.0,DE,2.0
67,2022-01-03 18:00:00+00:00,23324.0,35243.0,22852.0,32306.0,2500.0,268893.0,4586.0,19675.0,58003.0,882.0,15295.0,4985.0,14881.0,0.0,892740.0,5041.0,14419.0,236704.0,DE,2.0
68,2022-01-03 19:00:00+00:00,22524.0,32509.0,21306.0,31729.0,2291.0,251772.0,4316.0,18948.0,54823.0,768.0,13263.0,4895.0,15087.0,0.0,846168.0,4451.0,13911.0,219248.0,DE,2.0
69,2022-01-03 20:00:00+00:00,21649.0,29132.0,19825.0,29097.0,2150.0,238359.0,4040.0,18102.0,52129.0,824.0,12533.0,4813.0,15037.0,0.0,825876.0,4080.0,13610.0,205248.0,DE,2.0
70,2022-01-03 21:00:00+00:00,20734.0,26221.0,18509.0,26455.0,1984.0,225141.0,3758.0,17269.0,49295.0,857.0,12420.0,4880.0,14543.0,0.0,797720.0,3692.0,13214.0,192448.0,DE,2.0
71,2022-01-03 22:00:00+00:00,19566.0,23813.0,17594.0,24775.0,1792.0,211453.0,3577.0,17009.0,46530.0,789.0,12243.0,4727.0,14896.0,0.0,763052.0,3238.0,12234.0,181760.0,DE,2.0
72,2022-01-03 23:00:00+00:00,18383.0,22311.0,16880.0,22985.0,1587.0,200166.0,3488.0,16824.0,44424.0,824.0,12063.0,4421.0,15911.0,0.0,772004.0,2933.0,11811.0,172400.0,DE,2.0
73,2022-01-04 00:00:00+00:00,17491.0,21366.0,16612.0,21880.0,1399.0,192525.0,3429.0,16796.0,43524.0,847.0,12171.0,4178.0,17277.0,0.0,740668.0,2736.0,11465.0,161360.0,DE,2.0
74,2022-01-04 01:00:00+00:00,16824.0,21079.0,16603.0,21345.0,1261.0,190963.0,3454.0,16723.0,42615.0,901.0,6684.0,4185.0,17653.0,0.0,685352.0,2788.0,11440.0,157344.0,DE,2.0
75,2022-01-04 02:00:00+00:00,16628.0,21376.0,16936.0,21264.0,1242.0,193124.0,3528.0,17084.0,42249.0,938.0,7298.0,3970.0,17529.0,0.0,639320.0,2744.0,11984.0,138240.0,DE,2.0
76,2022-01-04 03:00:00+00:00,17349.0,22797.0,17763.0,21935.0,1194.0,199292.0,3716.0,17985.0,42804.0,906.0,7379.0,3757.0,16689.0,0.0,582224.0,2475.0,12625.0,120656.0,DE,2.0
77,2022-01-04 04:00:00+00:00,19280.0,26625.0,20158.0,24068.0,1156.0,213215.0,4255.0,19017.0,45047.0,874.0,7089.0,3568.0,15497.0,0.0,550088.0,2521.0,13141.0,118432.0,DE,2.0
78,2022-01-04 05:00:00+00:00,22153.0,30832.0,22051.0,26973.0,1148.0,235791.0,4878.0,20133.0,49175.0,866.0,15322.0,3300.0,15269.0,0.0,546292.0,2769.0,13342.0,105792.0,DE,2.0
79,2022-01-04 06:00:00+00:00,22996.0,34806.0,23023.0,28993.0,1258.0,254271.0,5205.0,20800.0,54802.0,883.0,18086.0,3298.0,16653.0,0.0,564876.0,2726.0,14018.0,106608.0,DE,2.0
80,2022-01-04 07:00:00+00:00,22979.0,36950.0,23454.0,30459.0,1530.0,265425.0,5238.0,20732.0,59275.0,1504.0,20661.0,3044.0,18025.0,0.0,562064.0,2849.0,13934.0,93552.0,DE,2.0
81,2022-01-04 08:00:00+00:00,22958.0,37370.0,23660.0,31305.0,1892.0,269692.0,5314.0,20622.0,60815.0,2252.0,23343.0,2804.0,19404.0,0.0,566972.0,3017.0,13813.0,102688.0,DE,2.0
82,2022-01-04 09:00:00+00:00,23194.0,37404.0,24118.0,31355.0,2147.0,272977.0,5333.0,20849.0,60695.0,2509.0,24873.0,2951.0,20493.0,0.0,595880.0,3309.0,13819.0,77248.0,DE,2.0
83,2022-01-04 10:00:00+00:00,23504.0,36515.0,24361.0,31292.0,2285.0,278605.0,5260.0,20973.0,60731.0,2554.0,25055.0,2702.0,20899.0,0.0,607048.0,3647.0,14133.0,90816.0,DE,2.0
84,2022-01-04 11:00:00+00:00,23930.0,35879.0,24276.0,31527.0,2317.0,277806.0,5227.0,20749.0,60624.0,2284.0,24694.0,2537.0,20966.0,0.0,618464.0,3525.0,13982.0,97232.0,DE,2.0
85,2022-01-04 12:00:00+00:00,23658.0,36285.0,24024.0,31273.0,2335.0,273462.0,5188.0,20770.0,60527.0,2088.0,23791.0,2485.0,21698.0,0.0,630664.0,3734.0,13969.0,108848.0,DE,2.0
86,2022-01-04 13:00:00+00:00,23807.0,36395.0,23959.0,30405.0,2393.0,271398.0,5091.0,21558.0,60152.0,1944.0,21299.0,2524.0,21343.0,0.0,627600.0,3860.0,13862.0,107232.0,DE,2.0
87,2022-01-04 14:00:00+00:00,24064.0,37175.0,24402.0,30188.0,2340.0,271699.0,5299.0,21965.0,60484.0,1728.0,19844.0,2580.0,20867.0,0.0,652196.0,3891.0,13703.0,95168.0,DE,2.0
88,2022-01-04 15:00:00+00:00,24804.0,38809.0,24328.0,30488.0,2335.0,275108.0,5641.0,22098.0,62735.0,1746.0,21550.0,2879.0,19832.0,0.0,670896.0,4117.0,13564.0,127920.0,DE,2.0
89,2022-01-04 16:00:00+00:00,24481.0,38606.0,23992.0,31590.0,2424.0,280297.0,5430.0,21647.0,65179.0,1746.0,20891.0,3277.0,18689.0,0.0,692976.0,4436.0,13413.0,113872.0,DE,2.0
90,2022-01-04 17:00:00+00:00,24196.0,38158.0,23736.0,32085.0,2722.0,277994.0,5147.0,21163.0,61854.0,1723.0,20150.0,3373.0,19153.0,0.0,672940.0,5023.0,13518.0,140288.0,DE,2.0
91,2022-01-04 18:00:00+00:00,23676.0,35807.0,23112.0,32753.0,1423.0,270170.0,4855.0,20499.0,59419.0,1626.0,18318.0,3582.0,20384.0,0.0,681828.0,5355.0,13321.0,176480.0,DE,2.0
92,2022-01-04 19:00:00+00:00,22830.0,33021.0,21669.0,32032.0,1255.0,254412.0,4594.0,19641.0,56378.0,1613.0,17504.0,3671.0,20896.0,0.0,683076.0,5555.0,13039.0,177200.0,DE,2.0
93,2022-01-04 20:00:00+00:00,21785.0,29495.0,20229.0,29607.0,2383.0,242520.0,4322.0,19007.0,53698.0,1390.0,16958.0,3579.0,20643.0,0.0,670076.0,5543.0,13085.0,199472.0,DE,2.0
94,2022-01-04 21:00:00+00:00,20845.0,26393.0,18802.0,26964.0,2180.0,230236.0,4036.0,18021.0,51094.0,1484.0,16549.0,3617.0,19585.0,0.0,689088.0,5439.0,12771.0,223344.0,DE,2.0
95,2022-01-04 22:00:00+00:00,19721.0,23875.0,17752.0,25526.0,1964.0,216521.0,3905.0,17745.0,48171.0,1476.0,16846.0,3762.0,18807.0,0.0,718220.0,5502.0,12694.0,222384.0,DE,2.0
96,2022-01-04 23:00:00+00:00,18448.0,22316.0,17163.0,23719.0,1700.0,207787.0,3780.0,17270.0,46082.0,1391.0,16910.0,3620.0,19272.0,0.0,747612.0,5590.0,12532.0,231872.0,DE,2.0
97,2022-01-05 00:00:00+00:00,17644.0,21457.0,16787.0,22560.0,1453.0,200502.0,3879.0,17050.0,44542.0,1340.0,16920.0,3300.0,18999.0,0.0,790416.0,5059.0,12519.0,241984.0,DE,2.0
98,2022-01-05 01:00:00+00:00,17016.0,21328.0,16803.0,22015.0,1326.0,199264.0,3864.0,17103.0,44317.0,1276.0,17354.0,3114.0,18669.0,0.0,830980.0,4862.0,12491.0,249248.0,DE,2.0
99,2022-01-05 02:00:00+00:00,16847.0,21548.0,17166.0,21928.0,1310.0,204027.0,3871.0,17262.0,44149.0,1198.0,16981.0,2866.0,18467.0,0.0,854664.0,4748.0,12513.0,256816.0,DE,2.0
100,2022-01-05 03:00:00+00:00,17583.0,23074.0,17874.0,22317.0,1269.0,211423.0,3959.0,17810.0,44739.0,1097.0,17227.0,2744.0,17598.0,0.0,860140.0,4708.0,12681.0,262912.0,DE,2.0
101,2022-01-05 04:00:00+00:00,19351.0,26683.0,20243.0,24279.0,1257.0,227155.0,4512.0,19235.0,46258.0,934.0,16056.0,2839.0,16002.0,0.0,886536.0,4636.0,13326.0,267104.0,DE,2.0
102,2022-01-05 05:00:00+00:00,22297.0,30651.0,22207.0,27094.0,1283.0,251452.0,5145.0,20644.0,49996.0,955.0,17148.0,2981.0,16829.0,0.0,874024.0,4328.0,13734.0,273456.0,DE,2.0
103,2022-01-05 06:00:00+00:00,23121.0,34278.0,23028.0,29198.0,1377.0,272135.0,5389.0,21248.0,55534.0,1101.0,21492.0,3317.0,17601.0,0.0,908432.0,3964.0,13663.0,278512.0,DE,2.0
104,2022-01-05 07:00:00+00:00,23629.0,36402.0,23535.0,30892.0,1675.0,282406.0,5428.0,21376.0,59353.0,1187.0,24549.0,3672.0,19498.0,0.0,942960.0,3692.0,13621.0,276976.0,DE,2.0
105,2022-01-05 08:00:00+00:00,23905.0,36448.0,23727.0,31720.0,2125.0,287659.0,5469.0,21549.0,61021.0,1362.0,24924.0,3753.0,21463.0,0.0,979960.0,3852.0,13411.0,277488.0,DE,2.0
106,2022-01-05 09:00:00+00:00,24176.0,36161.0,24107.0,31813.0,2356.0,292886.0,5472.0,21489.0,61124.0,1580.0,24373.0,3968.0,22006.0,0.0,1038816.0,4113.0,13308.0,278576.0,DE,2.0
107,2022-01-05 10:00:00+00:00,24580.0,35419.0,24197.0,31696.0,2496.0,297686.0,5433.0,21319.0,60209.0,1673.0,24436.0,4176.0,22693.0,0.0,1080304.0,4341.0,13187.0,282272.0,DE,2.0
108,2022-01-05 11:00:00+00:00,24634.0,34559.0,24215.0,31771.0,2560.0,296793.0,5414.0,21436.0,59304.0,1579.0,23501.0,4174.0,23626.0,0.0,1111164.0,4610.0,13349.0,283344.0,DE,2.0
109,2022-01-05 12:00:00+00:00,24283.0,35010.0,23969.0,31128.0,1285.0,291680.0,5362.0,21327.0,59158.0,1335.0,22190.0,4461.0,22944.0,0.0,1080564.0,4828.0,13530.0,278368.0,DE,2.0
110,2022-01-05 13:00:00+00:00,24548.0,35036.0,23816.0,30129.0,1296.0,287193.0,5284.0,22057.0,59484.0,980.0,21538.0,4594.0,20765.0,0.0,1020148.0,4555.0,13869.0,274704.0,DE,2.0
111,2022-01-05 14:00:00+00:00,24738.0,36026.0,24338.0,29775.0,2520.0,284429.0,5458.0,22197.0,60449.0,835.0,21768.0,4695.0,17798.0,0.0,982924.0,4324.0,14139.0,266304.0,DE,2.0
112,2022-01-05 15:00:00+00:00,25260.0,37864.0,24205.0,29788.0,2506.0,288704.0,5818.0,22071.0,62690.0,905.0,24967.0,4853.0,15168.0,0.0,962664.0,4367.0,14287.0,265968.0,DE,2.0
113,2022-01-05 16:00:00+00:00,24805.0,38054.0,23697.0,30554.0,2578.0,294780.0,5596.0,21801.0,65027.0,1154.0,26393.0,5133.0,14752.0,0.0,945944.0,4284.0,14649.0,259888.0,DE,2.0
114,2022-01-05 17:00:00+00:00,24515.0,37569.0,23425.0,30805.0,2905.0,291879.0,5287.0,21434.0,62286.0,1247.0,26041.0,5121.0,15369.0,0.0,901128.0,4422.0,14895.0,255216.0,DE,2.0
115,2022-01-05 18:00:00+00:00,24048.0,35162.0,22866.0,31001.0,1519.0,282592.0,5031.0,20792.0,59793.0,1490.0,22616.0,4804.0,14388.0,0.0,896516.0,4374.0,14862.0,251136.0,DE,2.0
116,2022-01-05 19:00:00+00:00,23220.0,32140.0,21540.0,30267.0,1342.0,265578.0,4844.0,19817.0,56930.0,1496.0,20464.0,4705.0,14223.0,0.0,874632.0,4204.0,14546.0,248976.0,DE,2.0
117,2022-01-05 20:00:00+00:00,22289.0,28971.0,20089.0,28127.0,2531.0,253115.0,4572.0,19120.0,54108.0,1485.0,19386.0,4675.0,13056.0,0.0,856168.0,3880.0,14316.0,219984.0,DE,2.0
118,2022-01-05 21:00:00+00:00,21453.0,26109.0,18792.0,26065.0,2326.0,240686.0,4315.0,18579.0,51647.0,1279.0,9249.0,4577.0,12681.0,0.0,838600.0,3893.0,14415.0,211456.0,DE,2.0
119,2022-01-05 22:00:00+00:00,20432.0,23797.0,17750.0,24523.0,2072.0,226271.0,4051.0,18215.0,48823.0,1193.0,18917.0,4576.0,12611.0,0.0,822480.0,4032.0,14767.0,195776.0,DE,2.0
